1003	300.2
1005	298.5
1005	297.2
1007	296.4
1006	298.6
1005	297.4
1004	297.1
1006	297.4
1004	296.6
1004	300.4
1004	296.4
1005	297.6
1003	296.6
1004	298.4
1004	297.6
1005	297.4
1003	297.8
1003	297.9
1003	296.8
1007	297.5
1005	294.2
1005	297.4
1005	301.4
1006	299.2
1003	298.5
1003	299.2
1005	297.6
1002	300.1
1004	299.1
1004	297.4
1006	300.5
1006	296.6
1006	299.6
1005	297.1
1005	295.9
1006	296.4
1007	296.9
1004	297.5
1005	301.2
1005	299.6
1005	300.4
1004	297.4
1005	300.2
1006	300.6
1006	298.4
1005	298.1
1006	296.4
1005	299.8
1005	298.6
1005	297.9
1004	298.4
1005	297.4
1005	298.5
1006	297.4
1006	296.9
1005	298.1
1006	297.8
1005	299.1
1006	299.2
1005	299.4
1006	299.1
1006	294.9
1005	298.1
1006	299.9
1006	298.1
1005	297.6
1004	297.9
1004	296.9
1005	298.4
1004	298.6
1005	300.6
1005	296.4
1006	301
1007	298.6
1006	298.9
1005	299.1
1006	299.1
1005	299.9
1005	299.1
1005	299.2
1005	298.1
1005	299.9
1005	298.8
1005	297.4
1004	296.6
1004	299.4
1004	297.1
1002	298.9
1003	300.9
1003	298.8
1004	296.1
1004	295.5
1005	294.6
1003	299.4
1003	298.1
1004	299.1
1004	297.9
1005	296.1
1003	299.1
1003	297.6
1004	298
1003	298.6
1006	300.9
1006	296.6
1005	297.1
1004	298.6
1004	300.5
1003	299
1003	299.1
1003	298.2
1003	298.8
1003	299.9
1003	298
1004	296.8
1003	301.1
1002	299.9
1004	298.5
1003	298.1
1005	297
1003	298.4
1003	299
1002	302
1002	299.4
1002	297.5
1002	298.9
1001	297.4
1002	298
1001	298.4
1002	297
1000	298.1
1000	300.6
1000	300.6
1003	298.1
1001	299.4
1004	298.4
1002	297.5
1001	297.4
1004	300.5
1002	301.6
1003	299.4
1004	296.5
1003	299.8
1005	299.9
1005	297.4
1005	296.4
1004	297.9
1002	299
1001	299.9
1002	298.4
1003	297.2
1000	296.6
1002	296.9
1002	296.6
1001	298.1
1001	297.6
1001	297.4
1002	296.4
1001	295.6
1000	296.1
1000	296.9
1002	296.4
1002	295.9
1003	298.6
1003	298.4
1004	296.8
1003	296.6
1003	299.2
1001	298.6
1003	298.9
1003	300.1
1003	299.9
1003	300.1
1002	298.4
1002	299.1
1002	299.5
1002	297.1
1002	298.5
1002	297.5
1002	298.5
1002	296.8
1003	297.1
1001	298.1
1002	297.5
1000	297.4
1000	298.1
1000	296.8
1002	299.4
1001	297.6
1001	296.1
1002	297.5
1001	299.6
1001	297.5
1001	297.5
1002	297.9
1000	297.5
1001	298.5
1000	300.4
1001	299.4
1002	300.1
1000	298.1
1001	297.4
1001	296.9
1000	300.5
1000	296.8
1001	297.1
1000	296.5
1000	298.8
1000	297.8
1000	297.5
1000	299.8
1000	299.4
1001	300.9
1001	299.1
1000	298.4
1002	299.5
1001	299.8
1001	297.4
1000	301.8
1001	297.5
1000	298.5
1001	298.1
1000	297.1
1000	297.9
1000	297.2
1000	298.1
1000	298.8
1000	297.1
1002	297.4
1002	298
1002	298.9
1001	297.2
1001	298.4
1000	300.1
1000	299.1
1000	296.4
1001	297.9
1000	298.4
1001	298.2
1000	299.5
1000	297.9
1001	296.8
1000	297.1
1001	297.4
1001	298.1
1003	298
